YEAR;MO;DY;date;week;Radiation;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WS10M_RANGE;WD10M;WS50M;WS50M_RANGE;WD50M;T2M;T2MDEW;T2MWET;TS;T2M_RANGE;T2M_MAX;T2M_MIN
1990;2;15;15/02/1990;7;2.26;4.52;50.31;0.0;98.65;3.54;2.33;257.19;5.09;2.21;257.38;12.81;2.2;7.51;11.76;-258.63;20.94;6.43
1990;2;16;16/02/1990;7;2.09;4.21;44.06;0.0;98.54;3.05;4.54;242.06;4.1;5.13;242.44;13.83;1.14;7.49;11.83;-258.13;22.19;7.18
1990;2;17;17/02/1990;7;1.69;4.03;41.94;0.0;98.69;2.55;3.52;175.75;3.55;5.0;175.56;13.94;0.54;7.24;12.31;-257.51;21.85;6.22
1990;2;18;18/02/1990;8;1.77;4.03;41.19;0.0;98.9;2.91;4.62;102.62;4.48;6.88;102.5;14.78;0.65;7.72;13.95;-257.33;23.52;7.7
1990;2;19;19/02/1990;8;1.94;4.03;42.06;0.0;99.07;3.13;4.06;93.94;5.34;8.48;93.62;14.77;0.52;7.65;14.27;-255.93;24.62;7.41
1990;2;20;20/02/1990;8;3.25;5.62;57.06;0.0;99.27;4.59;2.79;75.94;7.36;5.8;76.06;14.75;5.26;10.01;14.75;-258.66;23.29;8.8
1990;2;21;21/02/1990;8;4.18;5.25;62.0;0.0;99.48;5.66;3.45;83.31;8.25;3.09;84.0;12.42;4.23;8.33;12.6;-260.02;19.74;6.62
1990;2;22;22/02/1990;8;2.94;5.8;70.19;0.0;99.71;4.05;4.23;68.62;6.38;7.34;68.75;12.16;5.73;8.94;12.85;-260.22;19.33;6.4
1990;2;23;23/02/1990;8;3.33;6.29;71.06;0.0;99.92;4.55;2.77;55.81;7.03;2.88;56.19;12.8;7.03;9.91;13.33;-262.27;18.59;7.71
1990;2;24;24/02/1990;8;1.91;5.25;66.62;0.0;99.94;2.86;1.67;53.44;4.34;5.16;53.94;11.22;4.21;7.71;11.96;-262.02;17.63;6.51
1990;2;25;25/02/1990;9;1.52;5.0;60.81;0.0;99.68;2.41;2.78;201.69;3.52;4.65;201.06;12.05;3.8;7.93;12.13;-258.89;19.39;5.13
1990;2;26;26/02/1990;9;1.7;4.52;47.5;0.0;99.61;2.43;2.37;216.94;3.18;2.15;216.94;13.89;2.28;8.08;12.31;-260.7;20.9;8.45
1990;2;27;27/02/1990;9;2.42;4.09;43.44;0.0;99.33;3.61;4.91;262.94;5.0;5.62;263.44;13.88;0.97;7.43;12.41;-258.48;21.8;7.14
1990;2;28;28/02/1990;9;1.73;4.52;45.0;0.0;99.05;2.52;3.81;257.62;3.88;7.97;258.19;14.64;2.2;8.42;13.49;-256.86;22.64;6.36
1990;3;1;01/03/1990;9;2.12;4.64;42.12;0.0;98.94;3.1;3.85;214.56;4.21;5.13;214.62;16.08;2.51;9.3;14.39;-256.71;24.21;7.78
1990;3;2;02/03/1990;9;2.28;3.78;34.25;0.0;98.64;3.52;5.0;160.69;5.35;9.27;160.56;16.86;-0.28;8.29;15.44;-254.49;26.73;8.07
1990;3;3;03/03/1990;9;5.5;5.49;47.94;0.0;98.67;7.41;7.28;84.62;9.89;6.23;86.75;16.27;4.61;10.44;16.24;-261.36;23.9;12.12
1990;3;4;04/03/1990;10;6.52;7.87;73.25;0.0;99.25;8.62;3.51;47.12;10.88;4.63;47.88;15.66;10.28;12.97;16.12;-261.66;22.76;11.26
1990;3;5;05/03/1990;10;5.98;6.53;66.81;0.0;99.47;7.91;3.88;74.0;10.22;3.51;74.81;14.19;7.59;10.89;14.61;-263.3;19.94;10.08
1990;3;6;06/03/1990;10;3.91;5.19;59.5;0.0;99.36;5.24;4.14;78.5;7.24;4.55;79.19;12.84;4.29;8.57;13.51;-260.27;19.58;6.69
1990;3;7;07/03/1990;10;3.02;5.19;58.06;0.0;99.44;4.16;1.53;66.25;6.55;5.17;66.5;13.06;4.2;8.63;13.78;-259.02;20.8;6.69
1990;3;8;08/03/1990;10;2.79;4.52;57.5;0.0;99.74;4.04;3.27;94.38;6.45;5.59;94.56;12.03;2.07;7.05;12.46;-258.53;20.24;5.62
1990;3;9;09/03/1990;10;2.54;3.72;41.44;0.0;99.79;3.63;4.73;120.69;5.59;9.09;120.75;13.87;-0.42;6.73;13.53;-257.82;22.15;6.81
1990;3;10;10/03/1990;10;2.33;5.13;49.44;0.0;99.98;3.57;2.42;51.19;5.84;5.96;51.25;14.82;3.65;9.23;14.69;-259.16;22.36;8.37
1990;3;11;11/03/1990;11;2.61;6.59;67.0;0.0;100.12;3.81;3.33;72.5;5.93;4.07;72.81;14.44;7.73;11.08;15.05;-259.31;21.58;7.75
1990;3;12;12/03/1990;11;2.79;5.0;50.0;0.0;99.56;4.01;4.75;130.0;6.05;6.39;130.0;14.7;3.68;9.19;14.1;-262.54;19.96;9.35
1990;3;13;13/03/1990;11;2.26;4.58;38.62;0.0;98.95;3.36;7.14;112.25;5.44;9.88;113.25;17.47;2.33;9.9;18.22;-258.35;25.39;10.58
1990;3;14;14/03/1990;11;4.65;6.65;58.38;0.0;99.04;6.17;2.48;58.0;8.33;5.2;59.06;17.37;7.52;12.44;18.01;-259.42;25.18;11.45
1990;3;15;15/03/1990;11;3.35;7.02;64.25;0.03;99.24;4.48;2.99;63.94;6.41;5.8;64.62;16.52;8.41;12.47;17.53;-259.71;23.71;10.26
1990;3;16;16/03/1990;11;3.45;6.9;64.5;0.73;99.23;4.59;4.91;67.38;6.41;7.76;69.06;15.79;8.23;12.01;16.76;-261.39;22.06;10.3
1990;3;17;17/03/1990;11;3.44;7.26;70.56;5.15;99.4;4.59;2.79;65.81;6.53;4.84;66.56;14.93;9.09;12.01;15.83;-264.4;19.83;11.09
1990;3;18;18/03/1990;12;3.87;6.65;67.12;1.25;99.73;5.17;3.2;77.12;7.38;5.67;78.19;14.81;7.85;11.33;15.59;-260.95;21.27;9.07
1990;3;19;19/03/1990;12;3.52;5.74;59.25;0.0;99.82;4.74;3.02;74.19;6.91;5.15;74.81;14.51;5.7;10.11;15.43;-260.09;21.72;8.65
1990;3;20;20/03/1990;12;2.75;5.68;61.75;0.08;99.51;3.75;5.34;167.75;5.56;7.97;167.69;13.92;5.46;9.69;15.3;-258.56;21.2;6.62
1990;3;21;21/03/1990;12;3.14;5.43;58.75;0.03;99.52;4.34;3.53;49.5;6.55;2.03;49.81;13.55;4.97;9.26;14.42;-261.85;19.95;8.65
1990;3;22;22/03/1990;12;1.91;5.13;56.06;0.0;99.38;3.02;0.89;88.0;4.6;3.6;88.06;14.03;4.08;9.06;14.88;-258.05;21.83;6.73
1990;3;23;23/03/1990;12;1.55;4.15;41.19;0.0;99.3;2.41;2.52;178.0;3.35;4.66;177.19;15.23;0.94;8.08;15.33;-259.1;22.6;8.55
1990;3;24;24/03/1990;12;1.68;3.48;31.69;0.0;99.14;2.48;3.14;137.94;3.38;4.02;137.75;16.4;-1.43;7.48;15.49;-258.07;23.74;8.66
1990;3;25;25/03/1990;13;3.02;3.42;29.94;0.0;98.61;4.5;4.4;137.25;7.0;4.68;137.81;16.8;-1.7;7.55;16.37;-257.1;25.4;9.35
1990;3;26;26/03/1990;13;2.52;4.64;41.12;0.0;98.09;3.61;4.77;78.5;5.48;5.24;77.88;16.62;2.15;9.38;17.11;-257.86;24.72;9.43
1990;3;27;27/03/1990;13;2.12;5.8;56.5;0.0;98.37;3.04;3.78;202.94;4.67;7.91;202.12;15.36;4.98;10.17;16.61;-260.67;22.62;10.14
1990;3;28;28/03/1990;13;2.12;3.42;35.25;0.0;98.7;3.16;2.84;106.88;4.91;6.35;106.69;14.3;-1.86;6.22;15.0;-258.11;22.16;7.12
1990;3;29;29/03/1990;13;3.63;5.25;57.38;0.0;98.74;4.93;4.15;70.31;7.16;5.21;70.75;14.02;4.08;9.05;14.71;-259.75;21.08;7.68
1990;3;30;30/03/1990;13;4.55;6.1;54.88;0.0;98.57;6.1;4.75;90.62;8.31;5.15;91.69;16.59;6.46;11.53;17.15;-257.0;25.2;9.05
1990;3;31;31/03/1990;13;5.29;7.08;55.44;0.0;98.68;7.03;5.18;92.56;9.12;5.24;93.62;18.12;8.59;13.35;18.33;-262.11;24.71;13.67
1990;4;1;01/04/1990;14;4.06;7.26;55.0;0.33;98.65;5.43;6.93;109.25;7.24;8.58;110.38;19.1;9.02;14.06;19.87;-259.9;26.3;13.05
1990;4;2;02/04/1990;14;2.7;7.87;56.44;0.0;98.2;3.66;4.92;237.12;5.6;7.03;237.81;19.61;10.12;14.87;21.05;-261.51;26.23;14.58
1990;4;3;03/04/1990;14;1.55;6.84;52.81;0.1;98.08;2.27;2.68;161.31;3.39;5.69;175.38;18.82;7.87;13.34;19.83;-261.67;25.0;13.51
1990;4;4;04/04/1990;14;3.91;6.29;45.19;0.1;98.21;5.25;3.99;59.62;7.41;3.88;60.0;19.76;6.77;13.27;20.45;-261.76;26.21;14.82
1990;4;5;05/04/1990;14;3.66;6.53;48.69;0.0;98.07;5.05;4.92;136.44;6.84;4.71;136.75;20.17;7.14;13.65;20.39;-257.42;28.4;12.67
1990;4;6;06/04/1990;14;4.67;4.09;24.5;0.0;97.59;6.49;6.5;207.06;9.82;5.93;207.62;23.79;0.4;12.09;23.55;-256.44;32.66;15.95
1990;4;7;07/04/1990;14;2.33;6.96;39.06;0.02;98.12;3.33;3.95;212.25;5.11;8.11;212.81;23.76;8.25;16.01;23.51;-258.14;32.01;17.01
1990;4;8;08/04/1990;15;1.67;7.39;44.81;0.1;98.04;2.61;2.99;216.25;4.07;6.16;215.81;22.15;9.1;15.62;22.17;-263.57;27.08;17.5
1990;4;9;09/04/1990;15;4.0;6.9;44.12;0.01;97.73;5.61;8.16;246.88;7.94;8.91;246.94;21.49;7.71;14.6;21.87;-260.43;28.52;15.8
1990;4;10;10/04/1990;15;3.38;4.64;36.56;0.0;97.64;4.7;5.7;304.31;6.7;5.8;303.62;18.22;2.34;10.28;18.89;-261.73;24.28;12.87
1990;4;11;11/04/1990;15;2.27;4.82;40.81;0.09;98.01;3.34;3.88;203.25;4.97;5.07;201.38;16.94;2.87;9.91;18.4;-260.02;23.26;10.13
1990;4;12;12/04/1990;15;2.28;5.07;47.75;0.01;98.35;3.29;4.35;209.94;4.61;4.65;210.06;15.55;3.62;9.58;16.99;-261.52;21.59;9.96
1990;4;13;13/04/1990;15;1.25;3.91;33.5;0.0;98.54;1.85;5.29;220.25;2.8;9.07;219.31;17.02;0.13;8.58;18.18;-261.41;23.5;11.76
1990;4;14;14/04/1990;15;3.0;4.82;44.19;0.0;98.56;4.15;4.07;67.25;6.02;7.01;68.06;16.75;3.01;9.87;18.3;-258.24;24.36;9.44
1990;4;15;15/04/1990;16;2.3;4.15;35.12;0.0;98.65;3.38;2.51;127.44;5.55;6.15;127.62;18.16;0.96;9.56;19.51;-256.61;26.6;10.06
1990;4;16;16/04/1990;16;3.4;5.43;47.12;0.0;98.61;4.59;4.49;133.0;6.67;8.2;132.75;18.08;4.6;11.34;19.36;-257.55;25.58;9.98
1990;4;17;17/04/1990;16;4.26;5.8;49.5;0.0;98.82;5.62;3.32;73.75;7.69;4.6;74.06;17.22;5.65;11.44;18.49;-259.52;24.12;10.5
1990;4;18;18/04/1990;16;2.97;4.7;41.69;0.0;98.74;4.02;5.14;65.81;5.65;7.74;66.56;17.03;2.6;9.81;18.9;-258.61;24.29;9.75
1990;4;19;19/04/1990;16;3.23;5.31;43.31;0.01;98.42;4.35;3.38;200.0;6.1;4.45;200.25;17.68;4.44;11.06;19.34;-261.5;24.18;12.52
1990;4;20;20/04/1990;16;2.07;5.0;46.81;0.0;98.13;3.07;4.13;178.5;4.66;7.69;179.38;17.06;2.98;10.02;18.76;-258.1;24.51;9.46
1990;4;21;21/04/1990;16;4.17;3.72;22.69;0.0;97.71;5.95;5.7;204.12;9.14;4.09;204.94;22.11;-0.85;10.62;21.83;-256.15;30.94;13.94
1990;4;22;22/04/1990;17;4.66;4.21;21.06;0.0;97.51;6.46;6.76;217.5;9.62;6.3;218.06;25.83;0.88;13.36;25.72;-255.58;35.15;17.58
1990;4;23;23/04/1990;17;2.85;6.47;37.25;0.02;97.91;3.86;5.45;185.06;5.5;7.09;184.38;23.56;7.1;15.33;25.1;-259.48;30.75;17.08
1990;4;24;24/04/1990;17;3.6;6.47;42.25;0.0;97.7;4.82;7.59;159.5;6.11;8.97;159.75;23.27;6.75;15.01;23.91;-254.77;32.58;14.19
1990;4;25;25/04/1990;17;3.36;7.14;38.44;0.26;97.72;4.55;7.38;180.5;6.44;8.78;182.19;24.61;8.48;16.55;24.63;-259.56;31.54;17.95
1990;4;26;26/04/1990;17;4.45;8.91;59.31;0.0;98.3;5.74;7.21;87.31;6.92;9.3;87.94;21.19;11.94;16.57;23.17;-260.17;28.48;15.49
1990;4;27;27/04/1990;17;5.88;6.71;45.94;0.02;98.81;7.66;2.5;75.12;9.35;3.9;76.25;20.7;7.76;14.23;22.01;-260.56;27.39;14.8
1990;4;28;28/04/1990;17;4.49;6.71;42.31;0.24;98.71;5.91;5.21;92.81;7.68;6.55;93.94;21.33;7.77;14.55;22.3;-261.32;27.7;15.87
1990;4;29;29/04/1990;18;3.2;7.75;45.44;1.74;98.28;4.39;3.47;121.81;6.18;5.09;123.12;22.43;9.84;16.13;22.69;-263.4;27.58;17.83
1990;4;30;30/04/1990;18;3.24;7.32;41.44;0.07;97.79;4.29;6.65;76.56;5.8;8.42;78.25;23.49;8.93;16.21;24.89;-260.88;30.23;17.97
1990;5;1;01/05/1990;18;3.2;8.12;51.06;0.0;97.89;4.12;4.61;156.06;5.12;5.91;155.25;21.97;10.44;16.2;24.01;-261.71;28.37;16.92
1990;5;2;02/05/1990;18;5.12;8.48;58.75;0.07;98.14;6.7;6.65;63.0;8.45;6.56;64.19;20.29;11.16;15.73;21.46;-260.41;27.48;14.73
1990;5;3;03/05/1990;18;6.02;9.09;64.06;0.14;98.39;7.8;3.71;56.44;9.47;5.38;57.81;19.58;12.26;15.92;21.0;-264.35;24.44;15.63
1990;5;4;04/05/1990;18;5.12;8.61;59.69;0.15;98.33;6.64;2.7;68.0;8.15;4.18;69.25;19.99;11.47;15.73;21.54;-264.09;25.28;16.21
1990;5;5;05/05/1990;18;3.48;8.0;58.31;0.41;98.31;4.53;3.8;55.44;5.99;6.66;56.62;19.51;10.42;14.97;21.37;-260.63;25.8;13.27
1990;5;6;06/05/1990;19;3.38;8.24;55.56;1.97;98.26;4.38;4.46;77.19;5.71;6.43;78.44;20.89;10.84;15.87;23.05;-260.45;26.91;14.22
1990;5;7;07/05/1990;19;3.62;9.52;63.19;3.04;98.13;4.65;3.05;71.31;5.8;5.01;71.44;20.62;12.98;16.8;22.23;-264.41;25.19;16.46
1990;5;8;08/05/1990;19;3.87;8.42;61.75;0.02;98.4;5.02;2.65;56.25;6.59;3.96;56.56;19.74;11.01;15.38;21.58;-260.9;25.94;13.7
1990;5;9;09/05/1990;19;4.21;7.08;51.25;0.0;98.39;5.52;4.28;85.62;7.36;5.41;86.38;20.8;8.37;14.58;22.33;-257.95;28.29;13.08
1990;5;10;10/05/1990;19;5.52;7.26;44.12;0.01;98.1;7.24;3.0;112.25;9.34;4.12;113.19;22.52;8.94;15.73;23.43;-258.05;29.72;14.61
1990;5;11;11/05/1990;19;3.73;8.3;48.19;1.95;97.78;4.93;8.09;141.94;6.57;10.21;143.62;22.41;10.78;16.6;23.43;-266.18;25.82;18.85
1990;5;12;12/05/1990;19;3.81;7.75;45.06;0.07;97.63;5.18;6.16;249.94;7.41;5.27;249.62;23.13;9.79;16.46;24.06;-260.89;29.17;16.92
1990;5;13;13/05/1990;20;2.51;8.24;48.94;0.0;98.31;3.41;4.49;208.75;4.83;6.92;208.75;23.08;10.73;16.91;24.93;-259.83;29.64;16.32
1990;5;14;14/05/1990;20;2.38;8.42;50.0;0.0;98.61;3.27;3.26;56.06;4.6;5.96;55.31;23.47;11.05;17.26;25.8;-258.52;30.4;15.78
1990;5;15;15/05/1990;20;2.04;6.9;37.0;0.0;98.61;2.95;4.77;150.44;4.57;7.95;163.94;24.77;8.12;16.44;27.05;-258.22;31.88;16.94
1990;5;16;16/05/1990;20;3.56;7.08;37.81;0.0;98.5;4.67;2.95;84.38;6.45;6.09;84.19;25.12;8.37;16.75;27.01;-257.87;32.71;17.43
1990;5;17;17/05/1990;20;2.89;5.74;31.19;0.0;98.41;3.9;4.2;71.88;5.55;7.1;72.12;24.85;5.55;15.2;26.97;-256.33;33.0;16.19
1990;5;18;18/05/1990;20;2.97;5.8;29.44;0.0;98.4;4.05;2.89;86.56;6.07;6.43;86.69;26.48;5.7;16.09;28.16;-255.23;35.28;17.36
1990;5;19;19/05/1990;20;3.43;5.43;25.0;0.0;98.47;4.68;3.09;102.62;7.05;5.55;102.81;28.19;4.7;16.45;29.41;-255.99;36.76;19.62
1990;5;20;20/05/1990;21;4.09;5.43;24.06;0.0;98.23;5.59;4.98;117.62;8.32;4.23;117.88;27.9;4.64;16.27;27.93;-258.43;35.3;20.58
1990;5;21;21/05/1990;21;4.96;4.46;18.25;0.0;97.92;6.73;6.56;124.19;9.82;6.2;124.88;30.23;1.86;16.05;30.55;-256.61;38.69;22.15
1990;5;22;22/05/1990;21;5.51;3.78;13.75;0.0;97.52;7.42;10.63;146.75;10.33;11.88;147.62;31.9;-0.37;15.76;31.83;-253.96;42.22;23.02
1990;5;23;23/05/1990;21;4.33;3.42;11.75;0.0;97.39;5.82;7.38;185.31;7.73;9.55;186.06;32.73;-1.6;15.57;32.06;-255.2;42.4;24.44
1990;5;24;24/05/1990;21;2.19;3.3;11.5;0.0;97.63;2.99;5.14;182.0;3.95;7.07;183.06;32.63;-2.35;15.14;31.5;-255.56;41.02;23.44
1990;5;25;25/05/1990;21;4.84;7.81;40.38;0.0;98.12;6.29;7.39;55.12;7.57;9.79;56.38;26.69;9.46;18.08;28.69;-255.62;36.37;18.83
1990;5;26;26/05/1990;21;4.87;7.32;41.25;0.0;98.46;6.31;3.39;60.5;8.05;4.02;60.88;25.08;8.9;16.99;26.65;-256.0;33.87;16.72
1990;5;27;27/05/1990;22;4.36;6.29;30.19;0.0;98.28;5.71;4.77;83.75;7.68;7.84;84.31;27.82;6.72;17.27;29.41;-255.25;36.81;18.91
1990;5;28;28/05/1990;22;5.12;6.84;32.62;0.78;97.73;6.69;6.93;65.88;8.43;9.04;68.19;27.04;7.86;17.45;28.08;-257.62;35.73;20.19
1990;5;29;29/05/1990;22;6.66;9.16;55.06;0.19;97.92;8.63;6.67;68.31;10.34;8.26;53.94;22.77;12.12;17.44;24.07;-262.83;28.57;18.25
1990;5;30;30/05/1990;22;4.34;7.51;51.12;0.51;98.56;5.59;2.66;36.25;7.16;3.49;36.88;20.86;8.96;14.91;22.98;-262.6;26.54;15.99
1990;5;31;31/05/1990;22;2.98;5.62;37.44;0.0;98.72;3.98;2.71;68.12;5.91;5.09;68.12;21.68;5.08;13.38;23.71;-256.66;29.4;12.9
1990;6;1;01/06/1990;22;3.48;6.1;34.94;0.0;98.81;4.61;4.27;88.69;6.35;6.27;88.69;23.89;6.42;15.15;26.03;-258.99;30.83;16.68
1990;6;2;02/06/1990;22;3.13;5.07;24.5;0.0;98.57;4.12;5.71;156.12;5.47;7.46;156.12;26.93;3.65;15.29;27.91;-255.63;34.9;17.38
1990;6;3;03/06/1990;23;2.92;4.46;17.94;0.0;98.15;4.02;5.62;215.06;5.21;6.18;215.38;30.36;1.86;16.11;29.9;-255.19;38.4;20.44
1990;6;4;04/06/1990;23;3.12;5.86;22.0;0.0;97.97;4.34;4.29;167.62;6.12;4.83;168.0;30.33;4.98;17.66;31.55;-258.46;38.84;24.15
1990;6;5;05/06/1990;23;3.22;7.26;30.06;0.0;97.67;4.32;4.88;208.19;6.36;8.09;208.44;29.91;8.43;19.17;31.06;-257.7;38.51;23.07
1990;6;6;06/06/1990;23;3.35;7.39;32.25;0.0;97.87;4.45;3.3;305.19;6.37;3.18;305.0;28.2;9.09;18.65;29.89;-260.38;34.71;21.94
1990;6;7;07/06/1990;23;3.67;8.97;43.62;0.0;98.24;4.78;5.3;52.69;6.2;6.66;52.12;26.17;12.0;19.08;28.6;-260.49;32.5;19.83
1990;6;8;08/06/1990;23;3.01;6.96;36.25;0.0;98.36;4.02;5.23;93.5;5.28;6.8;79.38;25.84;8.19;17.01;28.38;-257.71;33.4;17.96
1990;6;9;09/06/1990;23;2.3;6.96;30.19;0.0;98.18;3.19;4.33;159.62;5.11;7.73;157.62;28.85;8.18;18.51;31.32;-255.25;37.28;19.38
1990;6;10;10/06/1990;24;2.68;5.55;20.69;0.0;98.03;3.73;4.84;149.31;5.64;7.84;150.44;31.39;5.05;18.22;33.19;-257.0;39.73;23.58
1990;6;11;11/06/1990;24;3.54;5.98;21.88;0.0;97.99;4.77;3.41;70.88;6.99;6.09;71.62;31.92;6.03;18.98;33.19;-255.91;40.26;23.02
1990;6;12;12/06/1990;24;2.77;5.68;19.88;0.0;97.83;3.78;3.09;172.88;5.35;5.95;172.69;33.39;4.97;19.18;34.83;-255.56;42.79;25.19
1990;6;13;13/06/1990;24;5.16;8.91;36.06;0.0;98.05;6.65;4.26;65.06;7.99;6.48;65.88;29.85;11.83;20.84;31.84;-256.9;38.92;22.66
1990;6;14;14/06/1990;24;4.84;7.02;33.5;0.0;98.14;6.35;5.12;84.0;8.31;5.49;84.75;29.55;7.76;18.65;30.8;-251.04;40.83;18.72
1990;6;15;15/06/1990;24;4.39;6.1;23.19;0.0;98.04;5.8;6.84;158.44;7.76;7.73;158.31;32.37;5.85;19.12;33.59;-253.17;43.14;23.15
1990;6;16;16/06/1990;24;6.11;8.3;35.94;0.0;98.17;7.88;4.59;63.0;9.5;6.47;64.06;29.27;10.69;19.98;30.98;-256.22;38.58;21.65
1990;6;17;17/06/1990;25;3.77;5.92;25.06;0.0;97.86;4.95;6.93;122.88;6.52;8.29;122.88;31.32;5.41;18.37;32.5;-251.13;43.82;21.8
1990;6;18;18/06/1990;25;2.5;6.65;25.31;0.0;97.99;3.43;5.56;70.69;5.02;9.23;71.5;32.63;7.24;19.94;34.45;-253.33;42.68;22.86
1990;6;19;19/06/1990;25;2.9;5.86;18.19;0.0;98.24;3.98;5.22;89.31;6.16;8.82;90.44;34.75;5.75;20.25;36.31;-255.38;43.58;25.81
1990;6;20;20/06/1990;25;4.63;5.92;18.06;0.0;98.0;6.07;8.58;93.75;8.09;11.43;94.75;35.18;5.84;20.51;36.45;-256.61;43.59;27.05
1990;6;21;21/06/1990;25;5.3;5.98;18.38;0.0;97.78;6.95;3.99;75.69;9.21;5.77;76.44;34.49;5.84;20.16;35.37;-259.05;41.96;27.86
1990;6;22;22/06/1990;25;4.75;7.57;28.25;0.0;97.86;6.14;3.17;60.06;7.84;4.94;60.81;32.39;9.09;20.74;33.88;-256.01;41.41;24.27
1990;6;23;23/06/1990;25;4.95;8.48;33.25;0.0;98.11;6.38;1.83;42.5;8.09;3.91;43.0;30.85;11.04;20.94;32.48;-255.98;39.69;22.51
1990;6;24;24/06/1990;26;3.74;7.87;31.62;0.0;98.32;4.88;8.7;81.75;6.43;11.77;81.38;31.32;9.68;20.5;33.39;-252.82;41.87;21.55
1990;6;25;25/06/1990;26;5.53;6.9;26.75;0.0;98.4;7.18;2.23;61.19;9.23;3.11;61.88;31.53;7.89;19.71;32.77;-255.81;40.44;23.1
1990;6;26;26/06/1990;26;4.62;5.86;23.5;0.0;98.35;5.99;2.41;67.81;7.96;3.56;67.81;30.41;5.77;18.09;31.99;-256.02;39.15;22.03
1990;6;27;27/06/1990;26;2.88;6.1;25.44;0.0;98.21;3.85;4.18;83.56;5.13;5.66;83.94;30.55;6.15;18.35;32.26;-254.74;39.08;20.68
1990;6;28;28/06/1990;26;2.75;5.68;20.25;0.0;98.22;3.77;6.66;97.0;5.62;9.7;96.75;31.89;5.32;18.6;34.03;-256.0;40.09;22.94
1990;6;29;29/06/1990;26;3.93;7.08;25.31;0.0;98.39;5.12;3.46;89.06;7.09;6.1;89.12;32.33;8.4;20.37;34.2;-256.58;40.39;23.82
1990;6;30;30/06/1990;26;3.84;5.68;19.94;0.0;98.52;5.09;2.55;93.69;7.33;4.31;93.31;31.97;5.31;18.64;33.61;-257.49;39.75;24.08
1990;7;1;01/07/1990;27;1.67;4.88;17.0;0.0;98.43;2.29;3.4;137.69;3.45;6.64;136.88;32.46;3.26;17.87;34.02;-256.64;39.65;23.14
1990;7;2;02/07/1990;27;1.88;5.07;16.25;0.0;98.21;2.63;4.43;195.25;3.78;6.87;195.31;33.7;3.7;18.7;35.01;-256.22;41.63;24.7
1990;7;3;03/07/1990;27;2.25;5.68;19.69;0.0;98.17;3.12;4.83;180.12;4.46;7.91;179.5;33.05;5.18;19.12;34.74;-256.06;41.39;24.3
1990;7;4;04/07/1990;27;3.19;5.98;18.75;0.0;98.14;4.2;7.3;176.88;5.31;8.44;191.75;35.06;5.62;20.33;35.73;-256.67;44.05;27.57
1990;7;5;05/07/1990;27;4.53;9.09;34.5;0.0;98.24;5.84;4.15;71.06;7.4;4.33;71.31;31.17;12.22;21.69;33.27;-256.79;39.77;23.41
1990;7;6;06/07/1990;27;3.75;7.51;27.44;0.0;98.07;4.86;8.9;95.0;6.39;11.36;95.75;32.25;9.3;20.78;34.79;-255.6;40.93;23.37
1990;7;7;07/07/1990;27;5.98;7.32;26.56;0.0;98.36;7.67;3.13;74.81;9.38;5.21;75.19;30.84;9.0;19.92;32.75;-260.3;37.68;24.83
1990;7;8;08/07/1990;28;4.92;8.18;34.44;0.0;98.49;6.28;3.52;60.94;7.77;4.51;61.12;28.36;10.71;19.54;30.73;-259.52;35.22;21.6
1990;7;9;09/07/1990;28;4.66;7.87;37.62;0.0;98.51;5.96;2.42;63.88;7.52;3.46;64.25;26.7;9.99;18.35;28.96;-261.27;32.5;20.62
1990;7;10;10/07/1990;28;3.34;8.24;38.88;0.0;98.29;4.37;4.4;56.44;6.07;6.92;57.69;28.34;10.3;19.32;30.92;-256.65;36.2;19.7
1990;7;11;11/07/1990;28;3.03;8.06;31.19;0.0;98.17;4.02;2.54;63.56;5.87;4.3;63.69;30.44;10.48;20.46;32.7;-258.29;37.55;22.69
1990;7;12;12/07/1990;28;2.85;8.3;32.56;0.0;98.16;3.74;6.05;153.0;5.25;8.23;152.62;30.94;10.65;20.8;33.72;-256.81;38.91;22.57
1990;7;13;13/07/1990;28;3.93;9.89;39.94;0.0;97.98;5.03;5.87;182.06;6.45;7.84;181.19;30.9;13.04;21.97;33.19;-256.58;39.07;22.5
1990;7;14;14/07/1990;28;4.68;10.93;47.25;0.0;98.18;5.95;2.49;42.62;7.3;3.98;42.88;28.55;14.86;21.7;31.05;-260.48;34.85;22.18
1990;7;15;15/07/1990;29;3.52;7.93;37.69;0.0;98.41;4.55;3.21;72.31;6.34;4.34;72.31;27.51;9.95;18.73;29.82;-258.5;34.73;20.08
1990;7;16;16/07/1990;29;5.36;8.42;35.44;0.0;98.47;6.9;4.76;87.69;8.8;7.02;87.94;29.59;10.99;20.29;31.3;-257.2;37.27;21.33
1990;7;17;17/07/1990;29;5.28;8.18;34.38;0.0;98.57;6.78;2.99;77.56;8.58;4.83;78.0;29.55;10.41;19.98;31.4;-258.91;36.5;22.25
1990;7;18;18/07/1990;29;3.12;7.69;33.25;0.0;98.37;4.16;2.86;61.38;5.74;4.0;61.56;29.39;9.41;19.4;31.49;-257.74;36.71;21.3
1990;7;19;19/07/1990;29;2.12;6.41;22.19;0.0;98.16;2.97;3.24;195.69;4.36;5.59;195.94;32.16;7.09;19.63;34.05;-257.97;39.27;24.09
